# hjd                mag        mag_err  
  2457867.53053241   -0.00139   0.00294  
  2457867.53068287   0.00274    0.00294  
  2457867.53083333   -0.00481   0.00293  
  2457867.5309838    0.00408    0.00295  
  2457867.53113426   0.01829    0.00297  
  2457867.5312963    -0.00556   0.00293  
  2457867.53144676   -0.00556   0.00293  
  2457867.53159722   0.00246    0.00294  
  2457867.53174769   2.7E-4     0.00294  
  2457867.53189815   -0.00442   0.00294  
  2457867.53204861   0.01986    0.00298  
  2457867.53219907   0.0028     0.00294  
  2457867.53234954   0.00229    0.00295  
  2457867.5325       -0.00415   0.00293  
  2457867.53265046   0.00744    0.00295  
  2457867.53278935   -0.00126   0.00294  
  2457867.53293981   3.7E-4     0.00294  
  2457867.53309028   0.00827    0.00295  
  2457867.53324074   -0.00727   0.00293  
  2457867.53340278   -0.00728   0.00293  
  2457867.53355324   0.00518    0.00295  
  2457867.5337037    -0.00818   0.00292  
  2457867.53385417   0.00286    0.00294  
  2457867.53400463   0.00123    0.00294  
  2457867.53415509   0.00329    0.00294  
  2457867.53430556   0.01101    0.00295  
  2457867.53446759   -9.7E-4    0.00294  
  2457867.53461806   0.00844    0.00295  
  2457867.53476852   -0.0041    0.00293  
  2457867.53491898   -0.00139   0.00294  
  2457867.53505787   0.0043     0.00294  
  2457867.53520833   0.0026     0.00294  
  2457867.5353588    -0.00285   0.00293  
  2457867.53550926   0.00409    0.00294  
  2457867.53565972   0.00109    0.00294  
  2457867.53581019   -0.00902   0.00292  
  2457867.53596065   0.00891    0.00295  
  2457867.53611111   -0.00763   0.00292  
  2457867.53626157   0.00326    0.00294  
  2457867.53641204   0.00766    0.00294  
  2457867.5365625    -0.00138   0.00293  
  2457867.53671296   0.00125    0.00294  
  2457867.53686343   -0.00527   0.00292  
  2457867.53700231   0.00409    0.00294  
  2457867.53715278   0.00121    0.00294  
  2457867.53730324   0.00696    0.00294  
  2457867.5374537    0.00745    0.00294  
  2457867.53760417   -0.01623   0.00291  
  2457867.53775463   0.00567    0.00294  
  2457867.53790509   0.00236    0.00294  
  2457867.53805556   3.3E-4     0.00293  
  2457867.53820602   0.01092    0.00295  
  2457867.53834491   0.00389    0.00294  
  2457867.53850694   -0.00282   0.00293  
  2457867.53864583   5.5E-4     0.00293  
  2457867.5387963    0.00145    0.00293  
  2457867.53895833   0.00531    0.00294  
  2457867.53909722   0.0073     0.00294  
  2457867.53924769   -0.01186   0.00291  
  2457867.53939815   -0.00474   0.00292  
  2457867.53954861   -0.00539   0.00292  
  2457867.53969907   -0.01265   0.00291  
  2457867.53984954   0.00828    0.00294  
  2457867.54         0.00421    0.00294  
  2457867.54015046   -0.00517   0.00292  
  2457867.54030093   -0.00176   0.00293  
  2457867.54045139   0.01106    0.00295  
  2457867.54060185   -1.4E-4    0.00293  
  2457867.54075231   -0.00595   0.00292  
  2457867.54090278   0.00397    0.00294  
  2457867.54105324   0.0039     0.00294  
  2457867.54119213   -0.00601   0.00292  
  2457867.54134259   -0.00188   0.00293  
  2457867.54149306   -0.00444   0.00293  
  2457867.54164352   -0.00217   0.00293  
  2457867.54179398   0.00179    0.00294  
  2457867.54194444   0.00239    0.00293  
  2457867.54209491   0.00392    0.00294  
  2457867.54224537   2.2E-4     0.00293  
  2457867.54239583   0.00475    0.00294  
  2457867.5425463    -0.00392   0.00292  
  2457867.54269676   0.00168    0.00294  
  2457867.54283565   -0.01064   0.00291  
  2457867.54299769   0.00112    0.00293  
  2457867.54314815   -0.00461   0.00292  
  2457867.54328704   0.00258    0.00293  
  2457867.5434375    0.01159    0.00295  
  2457867.54358796   -0.01181   0.00291  
  2457867.54373843   0.00625    0.00294  
  2457867.54388889   0.00423    0.00294  
  2457867.54403935   0.00279    0.00293  
  2457867.54418981   -0.01312   0.00291  
  2457867.54434028   -0.01003   0.00291  
  2457867.54449074   0.00754    0.00294  
  2457867.5446412    0.00711    0.00294  
  2457867.54479167   0.00364    0.00293  
  2457867.54493056   -0.00328   0.00292  
  2457867.54508102   -0.00581   0.00292  
  2457867.54523148   -0.01046   0.00291  
  2457867.54538194   -0.00713   0.00291  
  2457867.54568287   0.01264    0.00294  
  2457867.54583333   -5.6E-4    0.00292  
  2457867.5459838    0.01356    0.00294  
  2457867.54613426   0.00709    0.00293  
  2457867.54628472   -0.00367   0.00292  
  2457867.54643519   0.00656    0.00293  
  2457867.54658565   0.00482    0.00293  
  2457867.54673611   0.00764    0.00293  
  2457867.54688657   0.00168    0.00292  
  2457867.54702546   -0.0072    0.00291  
  2457867.54717593   0.00621    0.00293  
  2457867.54732639   -0.00868   0.00291  
  2457867.54747685   -0.01541   0.0029   
  2457867.54762731   0.00377    0.00292  
  2457867.54777778   -0.00484   0.00291  
  2457867.54792824   -9.2E-4    0.00292  
  2457867.5480787    0.00598    0.00293  
  2457867.54822917   9.8E-4     0.00292  
  2457867.54837963   6.0E-5     0.00292  
  2457867.54853009   0.00826    0.00293  
  2457867.54868056   0.00746    0.00293  
  2457867.54883102   0.00788    0.00293  
  2457867.54898148   -0.00153   0.00292  
  2457867.54912037   -0.00618   0.00291  
  2457867.54927083   -0.00248   0.00292  
  2457867.5494213    -0.00857   0.0029   
  2457867.54957176   0.00145    0.00292  
  2457867.54972222   -0.00422   0.00291  
  2457867.54987269   0.0044     0.00293  
  2457867.55002315   0.00872    0.00293  
  2457867.55017361   -0.00361   0.00291  
  2457867.55032407   -0.00667   0.00291  
  2457867.55047454   -0.00185   0.00292  
  2457867.550625     -0.00346   0.00292  
  2457867.55076389   -0.00163   0.00291  
  2457867.55091435   -0.00244   0.00292  
  2457867.55106481   0.00517    0.00293  
  2457867.55121528   -5.2E-4    0.00292  
  2457867.55136574   0.00805    0.00293  
  2457867.5515162    0.01223    0.00294  
  2457867.55166667   -0.00115   0.00291  
  2457867.55181713   0.00116    0.00292  
  2457867.55196759   0.00464    0.00293  
  2457867.55211806   0.00304    0.00293  
  2457867.55226852   -0.00625   0.00291  
  2457867.55241898   -0.00776   0.00291  
  2457867.55255787   -1.6E-4    0.00292  
  2457867.55270833   0.00667    0.00293  
  2457867.5528588    0.00444    0.00293  
  2457867.55300926   0.00191    0.00292  
  2457867.55315972   -0.01212   0.0029   
  2457867.55331019   0.00301    0.00292  
  2457867.55346065   -0.00395   0.00291  
  2457867.55361111   -0.00474   0.00291  
  2457867.55376157   -0.00646   0.00291  
  2457867.55391204   0.00435    0.00293  
  2457867.55405093   0.00762    0.00293  
  2457867.55421296   -0.00541   0.00291  
  2457867.55435185   -4.2E-4    0.00292  
  2457867.55450231   -0.00138   0.00292  
  2457867.55465278   0.00285    0.00292  
  2457867.55480324   0.00246    0.00292  
  2457867.5549537    -0.00792   0.00291  
  2457867.55510417   0.01091    0.00293  
  2457867.55525463   0.00234    0.00292  
  2457867.55540509   -0.00313   0.00292  
  2457867.55555556   0.00252    0.00292  
  2457867.55570602   -9.2E-4    0.00292  
  2457867.55585648   -0.00232   0.00292  
  2457867.55599537   -3.6E-4    0.00292  
  2457867.55614583   2.1E-4     0.00292  
  2457867.5562963    -0.0063    0.00291  
  2457867.55644676   -0.01246   0.0029   
  2457867.55659722   -0.01516   0.0029   
  2457867.55674769   -4.0E-5    0.00292  
  2457867.55689815   -0.00462   0.00291  
  2457867.55704861   0.00678    0.00293  
  2457867.55719907   -0.00224   0.00292  
  2457867.55734954   2.4E-4     0.00292  
  2457867.55748843   0.00361    0.00292  
  2457867.55763889   -0.00532   0.00291  
  2457867.55778935   -0.00141   0.00292  
  2457867.55793981   0.00619    0.00293  
  2457867.55809028   0.00837    0.00293  
  2457867.55824074   -0.00374   0.00291  
  2457867.5583912    3.5E-4     0.00292  
  2457867.55854167   0.00955    0.00293  
  2457867.55869213   0.00457    0.00292  
  2457867.55884259   0.0061     0.00293  
  2457867.55899306   -0.01166   0.00289  
  2457867.55914352   -0.00807   0.0029   
  2457867.55928241   -0.00197   0.00291  
  2457867.55944444   0.00343    0.00292  
  2457867.55958333   0.00108    0.00292  
  2457867.5597338    -0.00874   0.0029   
  2457867.55988426   -0.00136   0.00291  
  2457867.56003472   -0.00446   0.00291  
  2457867.56018519   7.4E-4     0.00291  
  2457867.56033565   -0.00523   0.00291  
  2457867.56048611   -0.00154   0.00291  
  2457867.56063657   0.00178    0.00292  
  2457867.56078704   -0.00412   0.00291  
  2457867.5609375    0.00481    0.00292  
  2457867.56108796   -0.00701   0.0029   
  2457867.56122685   0.00441    0.00292  
  2457867.56138889   -0.01232   0.0029   
  2457867.56153935   -5.3E-4    0.00291  
  2457867.56168982   0.00319    0.00292  
  2457867.5618287    0.00587    0.00292  
  2457867.56197917   -0.00745   0.0029   
  2457867.56212963   7.6E-4     0.00291  
  2457867.56228009   -0.00238   0.00291  
  2457867.56243056   -0.00564   0.0029   
  2457867.56258102   0.00105    0.00292  
  2457867.56273148   0.01315    0.00293  
  2457867.56288194   -0.00534   0.00291  
  2457867.56303241   -0.00295   0.00291  
  2457867.56318287   0.00683    0.00293  
  2457867.56332176   0.00108    0.00292  
  2457867.56347222   0.00724    0.00293  
  2457867.56362269   -0.00195   0.00291  
  2457867.56377315   -0.0071    0.00291  
  2457867.56392361   0.00313    0.00292  
  2457867.56407407   -4.2E-4    0.00291  
  2457867.56422454   -8.2E-4    0.00291  
  2457867.564375     0.00728    0.00292  
  2457867.56452546   0.00421    0.00292  
  2457867.56466435   -9.5E-4    0.00291  
  2457867.56481481   -0.00386   0.00291  
  2457867.56496528   -0.00853   0.0029   
  2457867.56511574   0.00625    0.00292  
  2457867.5652662    -0.00191   0.00291  
  2457867.56541667   0.0107     0.00293  
  2457867.5655787    0.00315    0.00292  
  2457867.56572917   9.5E-4     0.00291  
  2457867.56587963   -0.00555   0.00291  
  2457867.56601852   -0.01214   0.0029   
  2457867.56616898   0.00808    0.00293  
  2457867.56631944   0.00468    0.00292  
  2457867.56646991   -3.6E-4    0.00291  
  2457867.56662037   -0.00375   0.00291  
  2457867.56677083   0.00167    0.00292  
  2457867.5669213    -0.003     0.00291  
  2457867.56707176   0.00266    0.00292  
  2457867.56722222   -0.00128   0.00291  
  2457867.56737269   0.00792    0.00293  
  2457867.56751157   -0.00247   0.00291  
  2457867.56767361   0.00505    0.00293  
  2457867.5678125    -0.01071   0.0029   
  2457867.56796296   0.00482    0.00292  
  2457867.56811343   0.00664    0.00293  
  2457867.56826389   0.00274    0.00292  
  2457867.56841435   -0.01397   0.0029   
  2457867.56856481   -0.00769   0.0029   
  2457867.56871528   0.00157    0.00292  
  2457867.56886574   0.00374    0.00292  
  2457867.5690162    -0.00582   0.00291  
  2457867.56916667   -0.0017    0.00291  
  2457867.56931713   0.00157    0.00292  
  2457867.56946759   -3.6E-4    0.00291  
  2457867.56961806   -1.8E-4    0.00292  
  2457867.56976852   0.00368    0.00292  
  2457867.56991898   0.00812    0.00293  
  2457867.57006944   -0.00115   0.00292  
  2457867.57020833   0.00159    0.00292  
  2457867.5703588    -0.00258   0.00291  
  2457867.57050926   -5.4E-4    0.00292  
  2457867.57065972   -0.00139   0.00291  
  2457867.57081019   0.00284    0.00292  
  2457867.57096065   0.00603    0.00293  
  2457867.57111111   -8.7E-4    0.00291  
  2457867.57126157   -0.00292   0.00291  
  2457867.57141204   -0.00246   0.00291  
  2457867.5715625    0.01077    0.00293  
  2457867.57171296   0.00628    0.00292  
  2457867.57185185   9.1E-4     0.00292  
  2457867.57200231   -0.00423   0.00291  
  2457867.57215278   -0.00356   0.00291  
  2457867.57230324   -0.00331   0.00291  
  2457867.5724537    0.00645    0.00293  
  2457867.57260417   0.00391    0.00292  
  2457867.57275463   8.7E-4     0.00292  
  2457867.57290509   0.00129    0.00292  
  2457867.57305556   -0.00241   0.00291  
  2457867.57320602   -0.0017    0.00292  
  2457867.57335648   -0.00362   0.00291  
  2457867.57350694   -0.00479   0.00291  
  2457867.57365741   -0.00156   0.00291  
  2457867.57380787   -0.00788   0.0029   
  2457867.57395833   -0.00876   0.00291  
  2457867.5741088    0.00702    0.00293  
  2457867.57425926   -8.0E-4    0.00292  
  2457867.57440972   0.00434    0.00292  
  2457867.57456018   -0.00563   0.00291  
  2457867.57471065   0.0066     0.00293  
  2457867.57486111   1.0E-5     0.00292  
  2457867.57501157   -0.00158   0.00292  
  2457867.57515046   0.00668    0.00293  
  2457867.57530093   0.0055     0.00293  
  2457867.57545139   7.1E-4     0.00292  
  2457867.57560185   0.00293    0.00292  
  2457867.57575231   -0.00648   0.00291  
  2457867.57590278   -0.0021    0.00292  
  2457867.57605324   -0.00143   0.00292  
  2457867.5762037    -0.00437   0.00291  
  2457867.57635417   0.00732    0.00293  
  2457867.57650463   0.00102    0.00292  
  2457867.57665509   0.00714    0.00293  
  2457867.57680556   -6.9E-4    0.00292  
  2457867.57695602   5.7E-4     0.00292  
  2457867.57710648   -0.00232   0.00291  
  2457867.57725694   0.00674    0.00293  
  2457867.57740741   0.00258    0.00292  
  2457867.57755787   2.3E-4     0.00292  
  2457867.57770833   0.00758    0.00293  
  2457867.5778588    0.00478    0.00293  
  2457867.57800926   -6.1E-4    0.00292  
  2457867.57815972   0.00613    0.00293  
  2457867.57829861   8.5E-4     0.00292  
  2457867.57844907   -0.00167   0.00291  
  2457867.57859954   0.00264    0.00292  
  2457867.57875      -1.0E-5    0.00292  
  2457867.57890046   0.00384    0.00292  
  2457867.57905093   -0.00421   0.00291  
  2457867.57920139   -6.0E-4    0.00292  
  2457867.57935185   2.9E-4     0.00292  
  2457867.57950231   -0.00991   0.0029   
  2457867.57965278   -4.9E-4    0.00292  
  2457867.57980324   -0.00508   0.00291  
  2457867.5799537    2.8E-4     0.00292  
  2457867.58010417   -0.00617   0.00291  
  2457867.58025463   0.00125    0.00292  
  2457867.58039352   -0.00598   0.00291  
  2457867.58054398   -0.00154   0.00292  
  2457867.58069444   -0.0047    0.00291  
  2457867.58084491   0.00612    0.00293  
  2457867.58099537   4.6E-4     0.00292  
  2457867.58115741   -0.00391   0.00291  
  2457867.5812963    0.01154    0.00293  
  2457867.58144676   0.00357    0.00292  
  2457867.58159722   0.00321    0.00293  
  2457867.58174769   0.00288    0.00292  
  2457867.58189815   -0.00723   0.00291  
  2457867.58204861   0.00206    0.00292  
  2457867.58219907   0.00696    0.00293  
  2457867.58234954   -7.5E-4    0.00292  
  2457867.5825       -0.00819   0.00291  
  2457867.58265046   -4.4E-4    0.00292  
  2457867.58280093   -0.00739   0.00291  
  2457867.58293981   0.00147    0.00292  
  2457867.58309028   -0.00192   0.00292  
  2457867.58324074   -0.0016    0.00292  
  2457867.5833912    -0.002     0.00292  
  2457867.58354167   -7.5E-4    0.00292  
  2457867.58369213   -0.00193   0.00292  
  2457867.58384259   8.4E-4     0.00292  
  2457867.58399306   -0.00663   0.00291  
  2457867.58414352   -0.01019   0.0029   
  2457867.58429398   0.00692    0.00293  
  2457867.58444444   -0.00318   0.00291  
  2457867.58458333   -2.0E-4    0.00292  
  2457867.5847338    4.6E-4     0.00292  
  2457867.58488426   5.5E-4     0.00292  
  2457867.58503472   -4.0E-5    0.00292  
  2457867.58519676   0.0025     0.00292  
  2457867.58533565   -1.8E-4    0.00292  
  2457867.58548611   -0.00315   0.00291  
  2457867.58564815   0.00491    0.00293  
  2457867.58579861   0.00503    0.00293  
  2457867.58594907   -3.1E-4    0.00292  
  2457867.58609954   -5.1E-4    0.00292  
  2457867.58623843   -7.8E-4    0.00292  
  2457867.58638889   0.00296    0.00292  
  2457867.58653935   -7.1E-4    0.00292  
  2457867.58668981   -0.00304   0.00292  
  2457867.58684028   -0.00532   0.00291  
  2457867.58699074   -0.00203   0.00292  
  2457867.5871412    0.00735    0.00293  
  2457867.58729167   0.00326    0.00292  
